timeOpen,open,high,low,close,volume,marketCap,Crypt
"Monday, August 18, 2025",117453.91,117614.17,114723.68,116252.31,72787808089.51,2314179147653.02,BTC
"Sunday, August 17, 2025",117492.79,118595.78,117279.52,117453.06,45852169525.35,2338253928062.47,BTC
"Saturday, August 16, 2025",117398.42,117996.06,117271.95,117491.35,48036922377.96,2338971474695.19,BTC
"Friday, August 15, 2025",118365.78,119332.31,116864.57,117398.35,68665353159.16,2337039020728.36,BTC
"Thursday, August 14, 2025",123339.40,124457.12,117254.88,118359.58,104055627395.48,2356244699277.73,BTC
"Wednesday, August 13, 2025",120168.98,123682.45,118939.63,123344.06,90904808794.95,2455190057730.02,BTC
"Tuesday, August 12, 2025",118717.66,120302.47,118228.72,120172.91,72803657984.30,2391997268648.95,BTC
"Monday, August 11, 2025",119306.81,122321.10,118159.03,118731.45,90528784177.43,2363082431521.65,BTC
"Sunday, August 10, 2025",116497.72,119320.71,116485.17,119306.76,64755458694.47,2374751720810.42,BTC
"Saturday, August 9, 2025",116678.28,117906.61,116363.84,116500.36,54004312428.99,2318789772860.09,BTC
"Friday, August 8, 2025",117505.50,117689.20,115917.46,116688.73,59713005166.12,2322343980631.86,BTC
"Thursday, August 7, 2025",115030.05,117676.91,114279.71,117496.90,64051649680.54,2338757036672.32,BTC
"Wednesday, August 6, 2025",114140.91,115737.83,113372.25,115028.00,56379133509.58,2289426220057.24,BTC
"Tuesday, August 5, 2025",115072.18,115117.44,112701.11,114141.44,61039182286.40,2271682684065.46,BTC
"Monday, August 4, 2025",114223.92,115729.47,114130.40,115071.88,35783028986.15,2290168688367.51,BTC
"Sunday, August 3, 2025",112525.80,114747.42,111943.80,114217.67,48099615825.72,2273225581674.02,BTC
"Saturday, August 2, 2025",113320.39,114021.61,112005.77,112526.91,56870865999.63,2239374886795.05,BTC
"Friday, August 1, 2025",115738.96,116060.77,112724.44,113320.09,91294530181.27,2255135680883.85,BTC
"Thursday, July 31, 2025",117833.63,118919.98,115505.22,115758.20,69370346017.86,2303212731755.83,BTC
"Wednesday, July 30, 2025",117921.99,118780.73,115800.83,117831.19,68896148591.57,2344840211128.15,BTC
"Tuesday, July 29, 2025",117938.58,119273.87,116987.37,117922.15,68463107433.08,2346548863678.93,BTC
"Monday, July 28, 2025",119457.52,119819.79,117441.44,117924.47,64822943193.08,2346839250912.99,BTC
"Sunday, July 27, 2025",117944.73,119815.60,117859.69,119448.49,54683390891.99,2377006745709.88,BTC
"Saturday, July 26, 2025",117644.84,118335.69,117181.23,117947.37,48508954045.79,2346856092637.38,BTC
"Friday, July 25, 2025",118368.00,118486.98,114759.82,117635.88,104857024568.67,2340833108360.89,BTC
"Thursday, July 24, 2025",118770.98,119535.45,117247.97,118368.00,72627318559.56,2355161768776.72,BTC
"Wednesday, July 23, 2025",119997.44,120113.35,117391.39,118754.96,66608604536.87,2363126358024.41,BTC
"Tuesday, July 22, 2025",117426.50,120269.97,116233.23,119995.42,79217583118.49,2387475839645.87,BTC
"Monday, July 21, 2025",117306.47,119671.56,116584.40,117439.54,69820091744.15,2336270166954.78,BTC
"Sunday, July 20, 2025",117944.11,118865.03,116550.14,117300.79,57515447231.38,2333823422030.29,BTC
"Saturday, July 19, 2025",117998.13,118541.40,117388.41,117939.98,47564562764.75,2346457480606.41,BTC
"Friday, July 18, 2025",119284.11,120851.92,116925.98,118003.22,77945799784.74,2347478699402.93,BTC
"Thursday, July 17, 2025",118738.51,120999.61,117508.22,119289.84,72363841798.42,2373010088202.67,BTC
"Wednesday, July 16, 2025",117777.19,120065.52,117064.82,118738.51,72162029070.46,2362105115509.25,BTC
"Tuesday, July 15, 2025",119853.85,119935.56,115765.69,117777.19,98321661180.60,2342931256280.44,BTC
"Monday, July 14, 2025",119115.79,123091.61,118959.20,119849.71,181746419401.06,2384182852789.83,BTC
"Sunday, July 13, 2025",117432.20,119449.57,117265.44,119116.12,49021091807.15,2369444812889.26,BTC
"Saturday, July 12, 2025",117530.71,118219.90,116977.02,117435.23,45524560304.01,2335905558930.53,BTC
"Friday, July 11, 2025",115986.23,118856.47,115245.69,117516.99,86928361084.93,2337810344520.96,BTC
"Thursday, July 10, 2025",111329.20,116608.78,110660.75,115987.21,95911605727.89,2307032090295.36,BTC
"Wednesday, July 9, 2025",108950.28,111925.38,108357.68,111326.55,57927418064.83,2214343274520.85,BTC
"Tuesday, July 8, 2025",108298.23,109198.97,107499.56,108950.28,44282204126.95,2166970209725.65,BTC
"Monday, July 7, 2025",109235.33,109710.25,107527.06,108299.85,45415696597.48,2153955280582.39,BTC
"Sunday, July 6, 2025",108231.18,109731.63,107847.02,109232.07,36746020463.25,2172541130547.62,BTC
"Saturday, July 5, 2025",108015.84,108381.34,107842.28,108231.18,30615537519.57,2152514555350.06,BTC
"Friday, July 4, 2025",109635.66,109751.99,107296.38,108034.34,42616442655.90,2148181204989.38,BTC
"Thursday, July 3, 2025",108845.01,110541.46,108605.80,109647.98,50494742269.78,2180339952810.43,BTC
"Wednesday, July 2, 2025",105703.10,109763.65,105157.40,108859.32,56248657736.96,2164564307569.28,BTC
"Tuesday, July 1, 2025",107144.38,107550.68,105270.23,105698.28,44110692246.89,2102033618558.69,BTC
"Monday, June 30, 2025",108383.44,108798.79,106759.65,107135.33,42064804589.76,2130649407200.56,BTC
"Sunday, June 29, 2025",107327.82,108526.31,107230.11,108385.57,35534874438.25,2155239518940.18,BTC
"Saturday, June 28, 2025",107090.55,107567.88,106883.97,107327.70,30037708334.64,2134192283383.46,BTC
"Friday, June 27, 2025",106954.92,107772.47,106449.99,107088.43,45353692674.51,2129424241709.23,BTC
"Thursday, June 26, 2025",107375.07,108305.54,106666.35,106960.00,43891990612.71,2126689663377.11,BTC
"Wednesday, June 25, 2025",106047.40,108168.40,105881.39,107361.26,51624120283.34,2134992217054.60,BTC
"Tuesday, June 24, 2025",105571.52,106316.83,104740.24,106045.63,48822986421.13,2108544440918.06,BTC
"Monday, June 23, 2025",100987.47,106116.86,99705.75,105577.77,65237759656.41,2099045443832.70,BTC
"Sunday, June 22, 2025",102212.03,103351.63,98286.21,100987.14,65536997200.85,2007868285979.24,BTC
"Saturday, June 21, 2025",103315.08,104015.78,100973.06,102257.41,38360555117.77,2032178962104.98,BTC
"Friday, June 20, 2025",104681.03,106539.38,102372.21,103309.60,50951862476.19,2054066111075.51,BTC
"Thursday, June 19, 2025",104886.77,105250.89,103940.78,104684.29,37333806919.54,2081173353267.23,BTC
"Wednesday, June 18, 2025",104602.07,105581.85,103602.26,104883.33,47318089133.08,2085154632114.40,BTC
"Tuesday, June 17, 2025",106794.12,107750.19,103396.53,104601.12,55964092175.52,2079279920319.98,BTC
"Monday, June 16, 2025",105555.59,108915.38,104997.62,106796.76,50366626944.57,2122853535351.76,BTC
"Sunday, June 15, 2025",105464.84,106157.10,104519.88,105552.03,36744307741.93,2098234075783.26,BTC
"Saturday, June 14, 2025",106108.09,106203.76,104379.37,105472.41,38007870452.64,2096430090986.37,BTC
"Friday, June 13, 2025",105924.59,106182.55,102822.03,106090.97,69550440845.69,2109216518327.68,BTC
"Thursday, June 12, 2025",108685.91,108780.70,105785.69,105929.05,54843867967.50,2105569011167.09,BTC
"Wednesday, June 11, 2025",110261.80,110384.22,108086.33,108686.63,50842662052.10,2160417335559.55,BTC
"Tuesday, June 10, 2025",110295.69,110380.12,108367.71,110257.24,54700101508.91,2191694012366.24,BTC
"Monday, June 9, 2025",105793.02,110561.42,105400.23,110294.10,55903193732.46,2192310434433.03,BTC
"Sunday, June 8, 2025",105617.51,106497.06,105075.33,105793.65,36626232327.83,2102766527055.86,BTC
"Saturday, June 7, 2025",104390.64,105972.75,103987.31,105615.63,38365033775.84,2099226790870.69,BTC
"Friday, June 6, 2025",101574.37,105376.77,101169.57,104390.35,48856653697.18,2074795695700.74,BTC
"Thursday, June 5, 2025",104750.78,105936.69,100436.89,101575.95,57479298399.76,2018776223605.26,BTC
"Wednesday, June 4, 2025",105434.37,105997.69,104232.70,104731.98,44544857105.32,2081863721656.37,BTC
"Tuesday, June 3, 2025",105888.47,106813.58,104920.84,105432.47,46196508367.02,2095409805425.64,BTC
"Monday, June 2, 2025",105649.81,105958.31,103727.55,105881.53,45819706290.18,2104387814851.39,BTC
"Sunday, June 1, 2025",104637.30,105884.54,103826.96,105652.10,37397056873.12,2099597472488.37,BTC
"Saturday, May 31, 2025",103994.72,104927.10,103136.11,104638.09,38997843858.47,2079433767578.83,BTC
"Friday, May 30, 2025",105646.21,106308.95,103685.79,103998.57,57655287183.41,2066610850556.38,BTC
"Thursday, May 29, 2025",107795.57,108910.05,105374.40,105641.76,56022752042.28,2099378937278.93,BTC
"Wednesday, May 28, 2025",108992.17,109298.29,106812.93,107802.32,49155377492.62,2142032300750.99,BTC
"Tuesday, May 27, 2025",109440.41,110744.21,107609.56,108994.64,57450176271.90,2165759917665.08,BTC
"Monday, May 26, 2025",109023.78,110376.88,108735.64,109440.37,45950461570.55,2174618146067.49,BTC
"Sunday, May 25, 2025",107802.27,109313.30,106683.37,109035.39,47518041840.84,2166289174480.45,BTC
"Saturday, May 24, 2025",107278.51,109454.52,106895.29,107791.16,45903627162.57,2141965387828.07,BTC
"Friday, May 23, 2025",111679.36,111798.90,106841.30,107287.80,67548133399.04,2131510862104.81,BTC
"Thursday, May 22, 2025",109673.49,111970.17,109285.07,111673.28,70157575642.18,2218898497873.57,BTC
"Wednesday, May 21, 2025",106791.31,110724.46,106127.23,109678.08,78086364051.20,2178990523382.01,BTC
"Tuesday, May 20, 2025",105605.41,107307.11,104206.52,106791.09,36515726122.09,2121681311978.18,BTC
"Monday, May 19, 2025",106430.53,107068.72,102112.69,105606.18,61761126647.23,2098071217513.42,BTC
"Sunday, May 18, 2025",103186.96,106597.17,103142.60,106446.01,49887082058.37,2114273396994.70,BTC
"Saturday, May 17, 2025",103489.29,103716.95,102659.18,103191.09,37898552742.49,2049838797922.80,BTC
"Friday, May 16, 2025",103735.66,104533.49,103137.48,103489.29,44386499364.19,2055844752493.61,BTC
"Thursday, May 15, 2025",103538.83,104153.62,101440.81,103744.64,50408241840.21,2060734306805.03,BTC
"Wednesday, May 14, 2025",104167.33,104303.57,102618.30,103539.42,45956071154.97,2056779928150.06,BTC
"Tuesday, May 13, 2025",102812.49,104997.42,101515.09,104169.81,52608876410.39,2069217464299.17,BTC
"Monday, June 15, 2026",71.17,75.94,70.77,73.98,2855926507.02,42903585727.59,SOL
"Sunday, June 14, 2026",68.87,71.18,66.98,71.17,1618939393.36,41272253036.26,SOL
"Saturday, June 13, 2026",66.75,69.45,66.65,68.87,1473600629.47,39934132908.15,SOL
"Friday, June 12, 2026",66.82,68.69,65.94,66.75,2496073408.08,38703328162.20,SOL
"Thursday, June 11, 2026",63.16,67.21,63.16,66.82,2584434257.45,38737504638.34,SOL
"Wednesday, June 10, 2026",64.96,65.41,62.38,63.16,2771122697.29,36602055015.83,SOL
"Tuesday, June 9, 2026",66.80,67.39,63.63,64.96,2794618813.22,37638390332.85,SOL
"Monday, June 8, 2026",66.31,67.97,65.02,66.79,2829739169.04,38702656050.21,SOL
"Sunday, June 7, 2026",62.19,67.44,62.00,66.31,2721563824.13,38414138293.17,SOL
"Saturday, June 6, 2026",63.49,64.79,60.41,62.19,3098233389.28,35987513761.88,SOL
"Friday, June 5, 2026",68.72,68.93,61.59,63.49,6580342267.95,36731323816.25,SOL
"Thursday, June 4, 2026",71.61,71.96,67.52,68.72,5532042135.71,39758040151.45,SOL
"Wednesday, June 3, 2026",74.14,75.54,70.97,71.61,4320073081.09,41423446257.82,SOL
"Tuesday, June 2, 2026",81.09,81.14,72.87,74.14,4479904038.02,42887239071.02,SOL
"Monday, June 1, 2026",82.30,82.88,79.10,81.09,3764320653.46,46894626638.04,SOL
"Sunday, May 31, 2026",82.55,83.22,81.34,82.30,2207975454.58,47615217791.66,SOL
"Saturday, May 30, 2026",81.93,82.99,81.82,82.55,2257737108.89,47750144479.08,SOL
"Friday, May 29, 2026",81.99,83.05,80.36,81.93,3340907091.29,47394307787.99,SOL
"Thursday, May 28, 2026",82.37,82.81,80.04,81.99,3669754716.89,47415008954.07,SOL
"Wednesday, May 27, 2026",83.59,84.56,82.06,82.37,3313099112.67,47637059163.37,SOL
"Tuesday, May 26, 2026",85.01,85.98,83.19,83.59,3652722719.44,48331130348.91,SOL
"Monday, May 25, 2026",85.25,86.37,84.72,85.01,2786627393.92,49154062392.15,SOL
"Sunday, May 24, 2026",85.66,86.76,83.82,85.25,3092213909.86,49282347069.04,SOL
"Saturday, May 23, 2026",84.31,87.14,81.69,85.66,4032785357.22,49519109244.87,SOL
"Friday, May 22, 2026",87.16,87.66,84.04,84.31,3382830763.89,48727862173.58,SOL
"Thursday, May 21, 2026",86.04,87.79,85.36,87.16,3835849176.66,50374984366.02,SOL
"Wednesday, May 20, 2026",84.21,86.90,83.86,86.04,3466596441.62,49714209867.34,SOL
"Tuesday, May 19, 2026",85.30,85.78,83.85,84.21,2746890423.71,48654874454.73,SOL
"Monday, May 18, 2026",85.17,85.67,83.52,85.30,3814216398.10,49325395821.80,SOL
"Sunday, May 17, 2026",86.54,87.17,83.80,85.17,2900109291.00,49253513872.84,SOL
"Saturday, May 16, 2026",89.20,89.35,85.69,86.54,3093543960.20,50028379322.55,SOL
"Friday, May 15, 2026",92.15,92.56,88.76,89.20,3954608210.18,51568562675.42,SOL
"Thursday, May 14, 2026",91.09,93.58,89.90,92.15,4117442304.19,53261403870.12,SOL
"Wednesday, May 13, 2026",94.28,95.86,90.42,91.09,4567512130.75,52647696909.92,SOL
"Tuesday, May 12, 2026",97.35,97.62,93.64,94.28,4206766576.50,54485042539.14,SOL
"Monday, May 11, 2026",96.43,98.27,94.43,97.35,5304012389.82,56256632170.71,SOL
"Sunday, May 10, 2026",93.15,96.81,92.64,96.43,4711429504.08,55693282654.73,SOL
"Saturday, May 9, 2026",91.95,94.03,91.90,93.15,3739835285.68,53798104484.31,SOL
"Friday, May 8, 2026",88.40,92.73,87.69,91.95,4607631629.66,53096531370.07,SOL
"Thursday, May 7, 2026",89.15,90.31,87.68,88.40,4791004889.80,51027002613.79,SOL
"Wednesday, May 6, 2026",86.32,89.89,86.14,89.15,5689603384.20,51388906569.86,SOL
"Tuesday, May 5, 2026",84.09,86.89,84.05,86.32,4431996627.53,49759453278.98,SOL
"Monday, May 4, 2026",83.90,85.80,83.37,84.09,5375059086.24,48462699168.06,SOL
"Sunday, May 3, 2026",84.28,84.77,83.59,83.90,2703436374.18,48353574146.44,SOL
"Saturday, May 2, 2026",83.72,84.82,83.51,84.28,2492556941.61,48560924880.50,SOL
"Friday, May 1, 2026",83.02,84.72,83.02,83.72,3514127643.50,48242048096.21,SOL
"Thursday, April 30, 2026",83.03,83.93,82.27,83.02,3355884137.50,47828953051.80,SOL
"Wednesday, April 29, 2026",84.04,85.51,81.63,83.03,4529973016.87,47830999382.83,SOL
"Tuesday, April 28, 2026",84.82,84.90,83.05,84.04,3290032033.49,48403383266.13,SOL
"Monday, April 27, 2026",86.97,88.05,83.85,84.82,4759031980.15,48852708082.04,SOL
"Sunday, April 26, 2026",86.15,87.12,85.91,86.97,2965743270.91,50082149318.02,SOL
"Saturday, April 25, 2026",86.23,86.78,85.61,86.15,2482382784.65,49610273883.55,SOL
"Friday, April 24, 2026",86.14,86.93,85.08,86.23,3681485519.67,49646317819.24,SOL
"Thursday, April 23, 2026",86.92,87.05,84.63,86.14,4738760145.44,49593718625.14,SOL
"Wednesday, April 22, 2026",86.03,89.26,86.03,86.92,5098022834.03,50030291665.36,SOL
"Tuesday, April 21, 2026",85.33,86.70,84.42,86.03,4083758343.53,49519793902.69,SOL
"Monday, April 20, 2026",83.58,86.17,83.48,85.33,4326731565.79,49108514634.89,SOL
"Sunday, April 19, 2026",86.20,87.08,83.17,83.58,4429065589.09,48100547527.35,SOL
"Saturday, April 18, 2026",88.87,89.15,85.94,86.20,3619028687.50,49599550488.95,SOL
"Friday, April 17, 2026",89.00,90.67,87.44,88.87,6454981141.27,51136567650.59,SOL
"Thursday, April 16, 2026",84.92,90.38,84.20,88.99,6215173055.62,51195471987.49,SOL
"Wednesday, April 15, 2026",83.77,85.58,82.75,84.92,4650021670.19,48851122447.75,SOL
"Tuesday, April 14, 2026",86.65,87.53,83.40,83.77,5728418789.53,48182001372.32,SOL
"Monday, April 13, 2026",81.54,86.68,81.51,86.66,4977932540.88,49838295393.11,SOL
"Sunday, April 12, 2026",84.95,84.99,81.41,81.54,3897286487.71,46843657245.18,SOL
"Saturday, April 11, 2026",84.83,86.18,83.99,84.95,11558630681.38,48805300466.35,SOL
"Friday, April 10, 2026",83.30,85.48,82.77,84.83,12723244528.76,48708864638.49,SOL
"Thursday, April 9, 2026",82.58,85.61,81.55,83.30,4470806838.27,47829771867.06,SOL
"Wednesday, April 8, 2026",85.65,85.81,82.35,82.58,4682919248.44,47378015679.57,SOL
"Tuesday, April 7, 2026",80.14,86.81,78.43,85.65,5460070539.71,49137825729.07,SOL
"Monday, April 6, 2026",81.85,82.87,79.73,80.15,3541988994.30,45919839348.59,SOL
"Sunday, April 5, 2026",80.81,81.97,78.60,81.85,2423711502.86,46900192596.28,SOL
"Saturday, April 4, 2026",80.37,81.29,79.74,80.81,2127989928.31,46291349346.50,SOL
"Friday, April 3, 2026",78.95,80.56,78.92,80.37,2994787677.25,46039248813.22,SOL
"Thursday, April 2, 2026",81.20,81.70,76.82,78.95,4928225664.97,45217791085.77,SOL
"Wednesday, April 1, 2026",83.11,86.39,80.93,81.20,5093477642.22,46503153468.13,SOL
"Tuesday, March 31, 2026",82.44,84.23,80.21,83.11,4833199759.22,47589255808.51,SOL
"Monday, March 30, 2026",81.42,84.72,81.20,82.44,3987544544.05,47208642826.43,SOL
"Sunday, March 29, 2026",82.02,83.07,79.58,81.42,2398386905.15,46613747082.21,SOL
"Saturday, March 28, 2026",83.02,84.06,81.87,82.02,2278504599.10,46943755668.41,SOL
"Friday, March 27, 2026",86.45,86.91,82.04,83.02,3694287476.62,47517770568.69,SOL
"Thursday, March 26, 2026",91.71,91.90,85.51,86.44,4280339139.83,49469053391.33,SOL
"Wednesday, March 25, 2026",90.82,93.26,90.80,91.71,3750957246.32,52480630931.48,SOL
"Tuesday, March 24, 2026",91.43,92.15,88.49,90.82,4147126404.09,51962805838.09,SOL
"Monday, March 23, 2026",86.13,92.16,85.25,91.42,5416789598.98,52307726054.10,SOL
"Sunday, March 22, 2026",87.47,89.05,85.29,86.13,2979255573.19,49267019525.43,SOL
"Saturday, March 21, 2026",89.85,90.76,87.44,87.47,1903136992.76,50032407318.42,SOL
"Friday, March 20, 2026",88.92,90.24,88.24,89.85,3090719127.65,51357744777.00,SOL
"Thursday, March 19, 2026",90.06,91.23,87.19,88.92,3654219084.08,50822209539.06,SOL
"Wednesday, March 18, 2026",94.70,95.54,88.81,90.07,4331839384.92,51467044675.06,SOL
"Tuesday, March 17, 2026",96.22,96.75,93.32,94.71,4239635773.02,54118759143.12,SOL
"Monday, March 16, 2026",92.26,97.42,91.25,96.22,6507301442.11,54978195121.57,SOL
"Sunday, March 15, 2026",88.07,93.00,87.50,92.25,3277177955.14,52712217061.78,SOL
"Saturday, March 14, 2026",88.15,88.67,86.63,88.07,2167169768.32,50308946291.43,SOL
"Friday, March 13, 2026",86.87,92.88,86.81,88.15,5722483290.14,50356823904.45,SOL
"Thursday, March 12, 2026",86.57,87.59,84.82,86.87,3741395034.62,49611253212.47,SOL
"Wednesday, March 11, 2026",85.84,87.83,84.45,86.56,3960189192.70,49439433563.75,SOL
"Tuesday, March 10, 2026",84.94,88.63,84.93,85.84,4341777505.37,48996049533.35,SOL
"Monday, March 9, 2026",81.62,86.92,81.60,84.94,4216355209.56,48482027457.20,SOL
"Sunday, March 8, 2026",83.18,84.05,80.71,81.62,2686950609.65,46581169219.41,SOL
"Saturday, March 7, 2026",84.68,85.00,82.49,83.18,1916017174.27,47468908427.94,SOL
"Friday, March 6, 2026",88.69,89.24,83.74,84.68,3739561332.60,48262453439.51,SOL
"Thursday, March 5, 2026",90.83,92.79,88.01,88.69,4462211661.63,50549630693.51,SOL
"Wednesday, March 4, 2026",87.02,93.83,84.94,90.83,6907739136.17,51753750034.31,SOL
"Tuesday, March 3, 2026",86.64,87.32,82.88,87.02,4835947541.47,49580890870.69,SOL
"Monday, March 2, 2026",83.58,89.89,82.49,86.63,5455789911.72,49352011421.46,SOL
"Sunday, March 1, 2026",84.37,88.65,81.84,83.58,4665364488.76,47609107817.37,SOL
"Saturday, February 28, 2026",81.95,85.26,77.45,84.37,4761528426.99,48048825139.35,SOL
"Friday, February 27, 2026",85.91,88.04,80.93,81.95,3859172094.40,46621882498.60,SOL
"Thursday, February 26, 2026",87.91,89.12,84.50,85.91,4154129610.32,48860829104.27,SOL
"Wednesday, February 25, 2026",79.04,91.05,78.81,87.92,5782225888.31,50001887589.69,SOL
"Tuesday, February 24, 2026",77.75,79.58,76.02,79.04,3622232562.30,44945435232.63,SOL
"Monday, February 23, 2026",82.79,82.79,77.28,77.75,4967335032.06,44216415454.03,SOL
"Sunday, February 22, 2026",85.21,85.48,82.55,82.79,2030721313.92,47062377138.36,SOL
"Saturday, February 21, 2026",84.64,86.64,84.03,85.21,2020472697.92,48440476537.91,SOL
"Friday, February 20, 2026",82.39,85.26,81.85,84.64,3866512374.30,48103195404.49,SOL
"Thursday, February 19, 2026",81.57,82.57,79.75,82.39,2887552821.79,46829137975.46,SOL
"Wednesday, February 18, 2026",85.20,85.85,80.57,81.57,3282222779.19,46349583465.24,SOL
"Tuesday, February 17, 2026",86.43,87.55,83.13,85.20,3175385366.19,48412303322.88,SOL
"Monday, February 16, 2026",86.01,86.67,82.73,86.43,3523436883.34,49098387363.84,SOL
"Sunday, February 15, 2026",88.16,91.08,85.01,86.01,4172988583.35,48859176807.01,SOL
"Saturday, February 14, 2026",84.32,88.80,84.24,88.16,2954230208.89,50071867018.39,SOL
"Friday, February 13, 2026",78.35,85.46,77.62,84.32,3663739655.36,47891613251.83,SOL
"Thursday, February 12, 2026",79.25,82.11,76.67,78.35,3687924144.57,44488206435.12,SOL
"Wednesday, February 11, 2026",82.92,84.23,78.40,79.25,4305057649.35,45003411643.17,SOL
"Tuesday, February 10, 2026",86.70,87.34,81.99,82.92,2879051688.55,47056598333.08,SOL
"Monday, February 9, 2026",87.04,88.47,82.94,86.70,4074999909.08,49206434363.06,SOL
"Sunday, February 8, 2026",87.64,88.67,85.87,87.04,3068974561.98,49388015987.53,SOL
"Saturday, February 7, 2026",87.47,89.06,84.33,87.64,5200795827.26,49727222673.98,SOL
"Friday, February 6, 2026",78.19,89.51,68.69,87.46,11668451361.74,49564620816.80,SOL
"Thursday, February 5, 2026",92.03,92.90,77.77,78.19,10561367080.22,44305086179.06,SOL
"Wednesday, February 4, 2026",97.56,99.45,89.66,92.03,7163239530.21,52142195514.51,SOL
"Tuesday, February 3, 2026",104.47,104.91,96.81,97.56,5824450887.06,55275063275.60,SOL
"Monday, February 2, 2026",100.84,105.69,96.43,104.47,6949524331.38,59175152940.48,SOL
